segment,anomaly,train,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,label
1272.0,0.0,1.0,5.0,245.0,50.0,-1.7456939200000005e-06,3.1867154349515596e-10,1.785137371451161e-05,-7.302273490455805,-0.0160488168948896,1.0,1.0,1.0,7.0,-53.95277582888504,5.371660856307532e-12,8.958147723523884e-13,1225.0,250.0,1.3007001775312488e-12,6.373430869903119e-12,1
1273.0,1.0,0.0,5.0,260.0,53.0,-3.0270327735849057e-06,2.2914407278260307e-10,1.5137505500663015e-05,-0.4707460642839715,0.1536954103533772,2.0,1.0,1.0,3.0,6.186754783436016,1.3555490238714136e-11,2.621510138025848e-11,1300.0,265.0,8.813233568561657e-13,4.3234730713698695e-12,1
1274.0,0.0,1.0,5.0,240.0,49.0,4.312911183673469e-06,2.8843859700512167e-10,1.698348012055014e-05,0.3185036400415386,0.0515867217472285,1.0,1.0,1.2486488493292822,5.0,44.1075535754463,5.092407721991243e-12,7.638011560827104e-13,1200.0,245.0,1.2018274875213406e-12,5.886501979696362e-12,1
1275.0,0.0,1.0,5.0,220.0,45.0,-4.863193735555556e-06,2.9096631518087235e-10,1.705773476112442e-05,-5.952231365939442,-0.2441022878017513,1.0,1.0,0.8478251212011241,8.0,61.04718354191521,5.221130120217229e-12,1.061625495543832e-12,1100.0,225.0,1.3225741599130565e-12,6.465918115130498e-12,1
1276.0,0.0,0.0,5.0,265.0,54.0,2.119889200000001e-06,8.200613329208435e-10,2.86367130257794e-05,-3.510780581173916,0.075493311363476,1.0,1.0,5.446735923388831,3.0,27.976642734614337,1.1529674941828828e-11,9.304163905810328e-13,1325.0,270.0,3.0945710676258254e-12,1.5186320980015624e-11,1
1277.0,0.0,1.0,5.0,250.0,51.0,5.171530196078431e-07,2.750657932948136e-10,1.658510757561776e-05,-0.2184935776732497,-0.0695432680963281,1.0,1.0,-0.3853221833722263,10.0,-6.913412803757289,4.57702475103424e-12,1.2013685468721629e-12,1250.0,255.0,1.1002631731792545e-12,5.393446927349286e-12,1
1278.0,0.0,0.0,5.0,225.0,46.0,-5.154302739130435e-06,1.3793855544109904e-10,1.174472457919295e-05,2.6161132464862966,0.0689602404944687,1.0,1.0,3.8254034185207746,9.0,-42.175839006842835,2.8352334422510615e-12,6.257252868944219e-13,1125.0,230.0,6.130602464048846e-13,2.998664248719545e-12,1
1279.0,0.0,1.0,5.0,215.0,44.0,7.294468181818182e-07,1.6014150804393244e-10,1.265470300101636e-05,-1.2370475944829715,-0.1562726990291018,1.0,1.0,3.891912034336356,10.0,19.847344234739943,3.3346404851612945e-12,1.1957926191633474e-12,1075.0,220.0,7.448442234601509e-13,3.639579728271192e-12,1
1280.0,0.0,1.0,5.0,225.0,46.0,2.569651521739128e-07,5.74594146604301e-10,2.3970693494438185e-05,-2.8977346266390627,0.0015786263019065,1.0,1.0,0.04576043306997507,6.0,-59.77551984972476,1.1051867636104647e-11,2.0028387670352775e-12,1125.0,230.0,2.5537517626857827e-12,1.2491177100093503e-11,1
1281.0,0.0,0.0,5.0,235.0,48.0,-3.344794193750001e-07,4.214840712720572e-10,2.053007723492674e-05,-1.845766037530883,0.0338538510744907,1.0,1.0,1.9807761909774473,7.0,-182.2977932178994,7.671062609748531e-12,1.1272663528725014e-12,1175.0,240.0,1.793549239455563e-12,8.780918151501192e-12,1
1282.0,0.0,0.0,5.0,235.0,48.0,-1.1474056737500002e-06,3.8840511581911055e-10,1.9707996240590023e-05,1.2582806216407345,0.0015560614943342,1.0,1.0,3.806924662363274,6.0,46.63315982153145,7.210484828391264e-12,1.428874356351133e-12,1175.0,240.0,1.6527877268898326e-12,8.091773246231472e-12,1
1283.0,0.0,1.0,5.0,230.0,47.0,-3.070800617021276e-06,2.2823792723024948e-10,1.5107545374092029e-05,-1.445297083536546,-0.0366588533093429,1.0,1.0,0.3464841481190843,10.0,77.35802096082045,4.4550331873228784e-12,1.0699546337037866e-12,1150.0,235.0,9.92338814044563e-13,4.856126111281904e-12,1
1284.0,0.0,1.0,5.0,220.0,45.0,4.757372844444444e-06,3.3497057122181115e-10,1.8302201267110226e-05,-1.493489448335262,0.0435996485316159,1.0,1.0,0.6490813568218698,10.0,-145.39304086869856,7.07394787333142e-12,1.4781533583233272e-12,1100.0,225.0,1.522593505553687e-12,7.443790471595803e-12,1
1285.0,0.0,1.0,5.0,210.0,43.0,-3.106115046511628e-06,3.5040908554151187e-10,1.871921701197761e-05,-1.2969285716965775,-0.1077101381816604,1.0,1.0,-0.002663896374081931,5.0,-53.53931824325886,7.662370503472856e-12,1.435764153170838e-12,1050.0,215.0,1.6686146930548189e-12,8.149048500965393e-12,1
1286.0,0.0,0.0,5.0,240.0,49.0,3.594177755102041e-06,8.475837447621764e-10,2.911329154805716e-05,-1.4930562935385503,0.0467996355020837,1.0,1.0,-0.7491719481759819,5.0,58.02745419026907,1.4715064539178992e-11,1.8480114474311457e-12,1200.0,245.0,3.5315989365090693e-12,1.7297627444126055e-11,1
1287.0,0.0,1.0,5.0,215.0,44.0,-5.272879977272727e-06,3.121689944452236e-10,1.766830479828848e-05,-0.9435878148284712,-0.7425471521351648,1.0,1.0,-0.11918259229932088,10.0,155.66034322304154,2.677622488912876e-12,8.089266910337265e-13,1075.0,220.0,1.4519488113731334e-12,7.094749873755085e-12,1
1288.0,0.0,0.0,5.0,225.0,46.0,4.102451304347827e-06,5.657557011936371e-10,2.378561963022274e-05,-0.8538840353615571,-0.6573683979317264,1.0,1.0,-1.1097489832876417,5.0,13.0,6.324513648907654e-12,9.046359397509825e-13,1125.0,230.0,2.514469783082833e-12,1.2299036982470378e-11,1
1289.0,0.0,1.0,5.0,215.0,44.0,5.600304250000001e-06,7.734991275714955e-10,2.781185228587797e-05,-1.4203019323925783,-0.0285471768367774,1.0,1.0,1.0587508757245474,6.0,16.0,1.6370880319459658e-11,1.8964766092375226e-12,1075.0,220.0,3.5976703607976528e-12,1.7579525626624895e-11,1
1290.0,0.0,1.0,5.0,230.0,47.0,-2.601300638297872e-06,7.526838090309124e-10,2.74350835433558e-05,-1.4943381054395897,0.0677713352811727,1.0,1.0,-0.3272300009230845,4.0,14.0,1.4232175022800944e-11,1.6471163684632073e-12,1150.0,235.0,3.2725383001344014e-12,1.6014549128317285e-11,1
1291.0,0.0,0.0,5.0,220.0,45.0,-2.261664311111111e-06,5.559838075632248e-10,2.3579308886462824e-05,-1.481053867012993,0.0133664598469111,1.0,1.0,1.4029850174079708,5.0,15.0,1.1547810355139785e-11,1.5635780488434528e-12,1100.0,225.0,2.5271991252873854e-12,1.2355195723627216e-11,1
1292.0,0.0,1.0,5.0,240.0,49.0,-3.886106510204082e-06,2.4436833200370463e-10,1.563228492587391e-05,-1.09922367725984,-0.2657435385753798,1.0,1.0,-1.6819521726850644,7.0,18.0,3.8928568090820136e-12,7.793616748555501e-13,1200.0,245.0,1.0182013833487693e-12,4.9871088164021355e-12,1
1293.0,0.0,0.0,5.0,230.0,47.0,4.906082340425534e-07,3.1433674382950805e-10,1.7729544377380602e-05,-1.217727803131933,-0.1528491326278299,1.0,1.0,1.570349920222068,4.0,13.0,5.672314231558082e-12,8.538832143020003e-13,1150.0,235.0,1.3666814949109048e-12,6.688015826159747e-12,1
1294.0,0.0,1.0,5.0,216.0,44.0,-6.532354113636364e-06,4.045885391242871e-10,2.0114386372054384e-05,-1.493831266242449,0.0306477188874255,1.0,1.0,2.4367832540939016,3.0,12.0,8.787324516625574e-12,1.0172029956034069e-12,1086.0,220.0,1.8730950885383663e-12,9.195194071006526e-12,1
1295.0,0.0,0.0,5.0,235.0,48.0,1.3940156250000002e-06,8.401097241634036e-10,2.898464635222248e-05,-1.4787865562155016,0.022772744201271,1.0,1.0,-2.436672408847635,5.0,16.0,1.5133482036186965e-11,1.626335147375239e-12,1175.0,240.0,3.5749349964400162e-12,1.7502285920070913e-11,1
1296.0,0.0,1.0,5.0,235.0,48.0,1.4438579479166668e-06,5.902558836876875e-10,2.429518231435376e-05,-0.9583493964245262,-0.5068625914792061,1.0,1.0,1.0,8.0,15.0,7.029751539985816e-12,1.1131367782463794e-12,1175.0,240.0,2.5117271646284583e-12,1.2296997576826828e-11,0
1297.0,0.0,1.0,5.0,210.0,43.0,-2.976886348837209e-06,3.6684278524034864e-10,1.9153140349309527e-05,-0.8542806130956548,-0.6621919005054218,1.0,1.0,1.0,8.0,14.0,4.607859926820918e-12,1.097699923395444e-12,1050.0,215.0,1.7468704059064224e-12,8.53122756372904e-12,0
1298.0,0.0,1.0,5.0,255.0,52.0,2.078967461538462e-06,8.995030625363403e-10,2.999171656535085e-05,-1.4928797434776315,0.0792746502347664,1.0,1.0,1.0,5.0,17.0,1.3647947497442772e-11,1.0363089007316792e-12,1275.0,260.0,3.527462990338591e-12,1.729813581800655e-11,0
1299.0,0.0,1.0,5.0,205.0,42.0,-8.361353452380952e-06,0.0,1.5184971870509502e-05,-1.0754887011605776,-0.3210048026800445,1.0,1.0,1.0,6.0,13.0,4.502470951827097e-12,8.706446676562489e-13,0.0,210.0,1.124796930283731e-12,5.490080254956306e-12,1
1300.0,0.0,1.0,5.0,235.0,48.0,2.7761461250000003e-06,0.0,2.494540521751325e-05,-1.221377613537844,-0.1786645867347936,1.0,1.0,1.0,5.0,16.0,1.021015551188693e-11,1.2291816339709338e-12,0.0,240.0,2.647971240280585e-12,1.2964025863873695e-11,1
1301.0,0.0,1.0,5.0,235.0,48.0,-7.301356875e-07,0.0,2.5979006241672123e-05,-1.4568152658792135,0.0153077749151091,1.0,1.0,1.0,2.0,17.0,1.1858818326239749e-11,8.973187986413255e-13,0.0,240.0,2.8719521927865494e-12,1.4060599277184148e-11,1
1302.0,0.0,1.0,5.0,211.0,43.0,-4.498416720930232e-06,0.0,1.8811538173377183e-05,-1.4822913025202975,0.0266617039330487,1.0,1.0,1.0,3.0,15.0,7.984403452185807e-12,7.552508276970999e-13,0.0,215.0,1.6771278125517865e-12,8.229627173219231e-12,1
1303.0,0.0,1.0,5.0,240.0,49.0,-4.081374836734694e-06,0.0,1.6349417100238438e-05,-1.396809161661383,0.0310120507980414,1.0,1.0,1.0,7.0,14.0,4.743423318883952e-12,9.64662329970393e-13,0.0,245.0,1.1137643313232044e-12,5.455172235052429e-12,1
1304.0,0.0,0.0,5.0,233.0,47.0,5.669740425531917e-07,0.0,1.3350308051784223e-05,-1.468448242662865,-0.0152259175720784,1.0,1.0,1.0,9.0,15.0,3.518008363079206e-12,7.780800371644439e-13,0.0,235.0,7.649387342383465e-13,3.792143086756058e-12,1
1305.0,0.0,1.0,5.0,223.0,45.0,-2.1440150222222223e-06,0.0,1.1673855738543989e-05,-1.4950305092333944,-0.0312144876614172,1.0,1.0,1.0,8.0,16.0,2.924136029674835e-12,6.704059790046295e-13,0.0,225.0,6.111161784947819e-13,3.028420173429697e-12,1
1306.0,0.0,1.0,5.0,235.0,48.0,-3.284475520833334e-06,0.0,1.2177406802907583e-05,-1.5093880693369452,0.0479290288388139,1.0,1.0,1.0,9.0,17.0,2.8038840402363505e-12,7.371401534771699e-13,0.0,240.0,6.310180274191484e-13,3.089359092572914e-12,1
1307.0,0.0,0.0,5.0,226.0,46.0,-9.273952173913052e-08,0.0,1.253740699070974e-05,-1.4169445524362931,-0.0227223332510236,1.0,1.0,1.0,3.0,15.0,3.0555355967568688e-12,4.978361219526115e-13,0.0,230.0,6.955158143836171e-13,3.417099435884728e-12,1
1308.0,0.0,1.0,5.0,250.0,51.0,-6.566486274509806e-07,0.0,2.457596528174751e-05,-1.5011635435122068,0.0570948622119693,1.0,1.0,1.0,4.0,17.0,9.690137193108002e-12,1.1262494004693897e-12,1250.0,255.0,2.415912278118636e-12,1.1842707245679586e-11,1
1309.0,1.0,0.0,5.0,210.0,43.0,-1.1076019790697673e-05,0.0,1.390278211143064e-05,-1.2388698453658415,-0.302862912884222,2.0,1.0,1.0,3.0,3.0,2.2819316367202296e-11,3.936284538777332e-11,1050.0,215.0,9.204159544662657e-13,4.495054661346879e-12,1
1310.0,0.0,1.0,5.0,265.0,54.0,1.4527761111111112e-06,8.743626721698124e-10,2.956962414657671e-05,-1.2661385564195198,-0.1204692349244673,1.0,1.0,1.0,7.0,21.0,1.1706818911841292e-11,1.493002401331212e-12,1325.0,270.0,3.2994817817728775e-12,1.6191901336478012e-11,0
1311.0,0.0,0.0,5.0,260.0,53.0,-5.11313396226415e-07,8.891179152622151e-10,2.9818080341668795e-05,-1.2660688513975575,-0.0980771786481022,1.0,1.0,1.0,5.0,17.0,1.166647488681139e-11,1.0214176562755089e-12,1300.0,265.0,3.4196842894700577e-12,1.6775809721928588e-11,0
1312.0,0.0,1.0,5.0,210.0,43.0,-5.8163948139534885e-06,5.066546516148736e-10,2.250899046192152e-05,-1.1459500450982558,-0.2749628655428209,1.0,1.0,1.0,8.0,15.0,9.779660604520474e-12,2.0521418969998297e-12,1050.0,215.0,2.412641198166066e-12,1.1782666316624971e-11,0
1313.0,0.0,0.0,5.0,255.0,52.0,-4.721225961538461e-06,8.418368560746777e-10,2.90144249654319e-05,-1.4925096910424562,0.0354622231601936,1.0,1.0,1.0,6.0,17.0,1.2842108402291426e-11,1.5329605228039981e-12,1275.0,260.0,3.301321004214423e-12,1.6189170309128423e-11,0
1314.0,0.0,1.0,5.0,262.0,53.0,1.9441815094339637e-07,4.0202269491196015e-10,2.005050360743989e-05,-1.47909132762199,0.0256429191588961,1.0,1.0,1.0,8.0,18.0,5.974763292398906e-12,9.570246269361329e-13,1322.0,265.0,1.5344377668395428e-12,7.5853338662634e-12,0
1315.0,0.0,1.0,5.0,255.0,52.0,-6.573920076923077e-06,3.3276078960126953e-10,1.824173208884698e-05,-1.3852386313328873,-0.0181458485538921,1.0,1.0,1.0,7.0,17.0,5.27144512734894e-12,1.0217920883427212e-12,1275.0,260.0,1.3049442729461553e-12,6.399245953870568e-12,0
1316.0,0.0,0.0,5.0,235.0,48.0,5.035298333333333e-07,5.435565883893475e-10,2.331430008362566e-05,-1.3645039744996317,-0.0610603814323387,1.0,1.0,1.0,7.0,16.0,9.21501935320114e-12,1.4923374809498692e-12,1175.0,240.0,2.3130067591036063e-12,1.1324095591444739e-11,0
1317.0,0.0,1.0,5.0,230.0,47.0,2.244863421276596e-06,7.348529510994101e-10,2.7108171297588668e-05,-1.3121990573867035,-0.0737769085900347,1.0,1.0,1.0,4.0,13.0,1.3192859966786928e-11,1.2435747284391197e-12,1150.0,235.0,3.1950128308670004e-12,1.5635169172327875e-11,0
1318.0,0.0,1.0,5.0,260.0,53.0,2.027419000000001e-06,1.0000968196964683e-09,3.1624307418447416e-05,-1.438052679735465,0.0613404112018942,1.0,1.0,1.0,3.0,18.0,1.4582193367808627e-11,1.8933835204997002e-12,1300.0,265.0,3.846526229601802e-12,1.8869751315027704e-11,0
1319.0,0.0,1.0,5.0,205.0,42.0,-1.2233785714285712e-05,1.191310568850748e-10,1.091471744412446e-05,-1.2561395064532463,-0.1765028418372198,1.0,1.0,1.0,7.0,14.0,2.768374023396778e-12,6.008922674877998e-13,1025.0,210.0,5.811271067564624e-13,2.836453735358924e-12,0
1320.0,0.023647327350485546,1.0,5.0,255.0,52.0,5.4751122307692304e-06,7.466731604172705e-10,2.732532086576973e-05,-1.332230447009936,-0.0783885719241145,1.0,1.0,1.0,4.0,21.02685498731028,1.083552751825482e-11,8.09117141729918e-13,1275.0,260.0,2.928130040852042e-12,1.4359099238793669e-11,1
1321.0,0.9923480822334966,1.0,5.0,305.0,62.0,4.942975096774194e-06,7.15679299424726e-10,2.675218307773641e-05,-0.9276668417505104,-0.4205670883144931,2.0,1.0,1.0,3.0,-44.70290139672859,9.411911093560231e-11,2.5250345231140616e-10,1525.0,310.0,2.3464895063105776e-12,1.154321450685042e-11,1
1322.0,0.9111949370039089,1.0,5.0,250.0,51.0,-1.0163546921568627e-05,3.2692096979006396e-10,1.8080955997680653e-05,-1.0557655691230283,-0.336701614642614,1.0,1.0,1.0,6.0,-86.4354523869679,4.321807848503e-12,8.365954063445862e-13,1250.0,255.0,1.3076838791602558e-12,6.410215093922823e-12,1
1323.0,0.398328016077379,1.0,5.0,270.0,55.0,5.101505854545456e-06,8.366069730338713e-10,2.892415898576606e-05,-1.2801637535862225,-0.1192796517553914,1.0,1.0,1.0,5.0,77.72816859590748,1.0191320409377358e-11,9.015918321150412e-13,1350.0,275.0,3.0985443445698944e-12,1.5211035873343118e-11,1
1324.0,-0.021000581284920536,0.0,5.0,245.0,50.0,5.455619800000004e-07,6.236147196005483e-10,2.4972279022959608e-05,-1.448301677505694,-0.0088979304773434,1.0,1.0,1.0,5.0,45.69912249467403,1.0155792039824552e-11,1.0053765846160428e-12,1225.0,250.0,2.545366202451218e-12,1.2472294392010968e-11,1
1325.0,0.6862027389467182,1.0,5.0,245.0,50.0,-1.513664696e-05,2.0261513878716838e-10,1.4234294460463026e-05,-1.4862042701146758,0.06072957611066,1.0,1.0,1.0,10.0,167.81752248016232,3.622326759214527e-12,1.0061261666731594e-12,1225.0,250.0,8.270005664782382e-13,4.0523027757433676e-12,1
1326.0,1.1665487178586211,1.0,5.0,340.0,69.0,1.5588072463768111e-06,5.623616525806258e-10,2.371416565221357e-05,-1.473213066070477,-0.1064132143974898,1.0,1.0,1.0,10.0,-42.33864194483046,5.157478200332526e-12,8.066313176054785e-13,1700.0,345.0,1.6540048605312524e-12,8.150168877980083e-12,1
1327.0,0.4680688852128983,1.0,5.0,190.0,39.0,-1.7967155307692307e-05,2.513489388200977e-10,1.5853988104577905e-05,-1.0216840418489552,-0.5793225922746668,1.0,1.0,0.0,7.0,-1.6785894970454829,3.87941348982967e-12,1.4700666797235896e-12,950.0,195.0,1.322889151684725e-12,6.444844585130711e-12,1
1328.0,0.008687073677099536,1.0,5.0,206.0,42.0,3.6755314285714286e-06,3.96807259688298e-10,1.992002157850985e-05,-1.407025999748022,-0.0147030578266409,1.0,1.0,1.0,6.0,6.587878166014626,9.433651244150269e-12,1.5435041700887492e-12,1036.0,210.0,1.92624883343834e-12,9.447791897340427e-12,1
1329.0,-1.100785904932174,0.0,5.0,185.0,38.0,-1.446950526315789e-06,2.4291410771045045e-10,1.5585702028155498e-05,-1.347803885382723,-0.1135123559669515,1.0,1.0,1.0,6.0,76.76429386231295,6.868818647198298e-12,1.1079388778252842e-12,925.0,190.0,1.3130492308672998e-12,6.392476518696065e-12,1
1330.0,0.10624353974156031,0.0,5.0,182.0,37.0,4.012197567567569e-07,1.3732765849839184e-10,1.171868842910297e-05,-1.0915364475788902,-0.0483469403282189,2.0,1.0,1.0,2.0,-31.19537010616401,2.006976543584308e-11,3.3568852567120576e-11,926.0,185.0,7.545475741669881e-13,3.711558337794374e-12,1
1331.0,0.7438803380290953,0.0,5.0,207.0,42.0,9.328747833333332e-06,7.744508388233486e-11,8.800288852210185e-06,0.0149506472740763,-0.379687427285944,9.0,2.0,1.0,9.0,-67.65660150226476,6.875057260211896e-11,2.0977276709844407e-10,1047.0,210.0,3.741308400112795e-13,1.8439305686270202e-12,1
1332.0,-0.5114528966920762,1.0,5.0,185.0,38.0,4.425111105263156e-06,5.282382894928643e-10,2.2983435110811103e-05,-1.1702154228802002,-0.2864516888822141,1.0,1.0,1.0,2.0,90.06340539346544,1.1937491479159709e-11,1.197648867422286e-12,925.0,190.0,2.855342105366836e-12,1.3901007618233276e-11,1
1333.0,-0.1568910584093739,1.0,5.0,175.0,36.0,1.1682337277777777e-05,3.8494201576138646e-10,1.961993923949273e-05,-1.479612759466256,-0.0180144859985417,1.0,1.0,1.0,3.0,-11.727965462721476,1.2646307481164243e-11,2.7526933679600875e-12,875.0,180.0,2.199668661493637e-12,1.0692833771149624e-11,1
1334.0,0.047535993673909,1.0,5.0,195.0,40.0,3.84759e-06,6.78323744223365e-10,2.604464905164524e-05,-1.3250035329098493,-0.1089115371841953,1.0,1.0,1.0,5.0,72.51615550498173,1.5954341418910195e-11,2.360000126942108e-12,975.0,200.0,3.478583303709564e-12,1.6958093605584125e-11,1
1335.0,0.44447493030132473,1.0,5.0,115.0,24.0,4.199355833333333e-06,4.3212236988598247e-10,2.078755324433308e-05,-1.2352276923791212,-0.1713660003278729,1.0,1.0,1.0,1.0,55.89363861491667,2.9980838282941777e-11,3.220924683132233e-12,575.0,120.0,3.757585825095501e-12,1.8005098745249276e-11,1
1336.0,-0.05915682101824649,0.0,5.0,85.0,18.0,-9.895114222222222e-06,6.891349647096384e-11,8.301415329385939e-06,-1.2236902158894214,-0.250142039771433,1.0,1.0,0.0,1.0,3.043364429314114,8.30691469326542e-12,1.5400347420532498e-12,425.0,90.0,8.107470173054569e-13,3.8285275817202135e-12,1
1337.0,0.408232475246399,1.0,5.0,120.0,25.0,3.1137224e-06,6.558304026832503e-10,2.5609185904343977e-05,-1.434903236797842,0.0376292203565091,1.0,1.0,1.0,1.0,-5.410605159485094,4.441709281880764e-11,6.079481910258601e-12,600.0,125.0,5.465253355693752e-12,2.6233216107330007e-11,1
1338.0,0.054101667038562444,0.0,5.0,100.0,21.0,-3.844377142857144e-06,3.5633028028008703e-10,1.88767126449519e-05,-1.1383350977363074,-0.3458070384860442,1.0,1.0,1.0,1.0,-21.631899674721463,2.5139808338045e-11,2.6462312883584483e-12,500.0,105.0,3.563302802800871e-12,1.6968108584766048e-11,1
1339.0,-1.6576503211924234,1.0,5.0,110.0,23.0,2.4323095652173904e-06,5.703418023223435e-10,2.388182996175845e-05,-1.0576735040435588,-0.321102659538515,1.0,1.0,1.0,1.0,6.005455173493078,3.978754462444215e-11,5.859299041421766e-12,550.0,115.0,5.1849254756576676e-12,2.4797469666188845e-11,1
1340.0,-0.7882136016834737,1.0,5.0,110.0,23.0,1.2045230434782597e-06,7.899009873722904e-10,2.810517723431557e-05,-1.462984818707155,0.0097917599345506,1.0,1.0,2.0,1.0,60.4986894859021,6.192933683915207e-11,6.87452883224354e-12,550.0,115.0,7.180918067020823e-12,3.434352119009959e-11,1
1341.0,-0.12090651752340603,0.0,5.0,100.0,21.0,-3.36978361904762e-06,4.694199517077402e-10,2.166610144229322e-05,-1.471265228170026,-0.072959064444904,1.0,1.0,2.0,1.0,-49.13511144983174,4.45032556165176e-11,4.831684939379184e-12,500.0,105.0,4.694199517077404e-12,2.235333103370193e-11,1
1342.0,-1.0150771028823078,1.0,5.0,105.0,22.0,-6.5609090909085075e-09,6.510888228038445e-10,2.551644220505368e-05,-1.4828507330700045,-0.0068459357690106,1.0,1.0,2.0,2.0,13.125053703631703,5.551664904588843e-11,5.4798299628149976e-12,525.0,110.0,6.200845931465185e-12,2.959494649108384e-11,1
1343.0,0.5034112289767947,1.0,5.0,105.0,22.0,5.395122727272723e-07,6.063225592021449e-10,2.4623617914558064e-05,-1.492239055172966,-0.0011628746086255,1.0,1.0,2.0,2.0,-69.22580598939737,5.259390853250476e-11,6.8600870662250035e-12,525.0,110.0,5.774500563829951e-12,2.756011632737022e-11,1
1344.0,1.2844811712422362,1.0,5.0,100.0,21.0,4.060672857142856e-06,4.513740182080013e-10,2.1245564671432043e-05,-1.3276018604981648,-0.1466655876210588,1.0,1.0,2.0,1.0,-60.074365263284,4.1382540149455e-11,5.066625432023825e-12,500.0,105.0,4.513740182080013e-12,2.149400086704768e-11,1
1345.0,1.0226854806517798,1.0,5.0,95.0,20.0,-2.39482905e-06,2.1021541967469612e-10,1.4498807525955236e-05,-1.4395751593534216,-0.0972787972326429,1.0,1.0,2.0,2.0,5.0,2.1837033923422323e-11,2.923144790973668e-12,475.0,100.0,2.212793891312591e-12,1.0510770983734809e-11,1
1346.0,-0.17910383783752307,0.0,5.0,105.0,22.0,2.9657150909090905e-06,3.21969412967497e-10,1.7943506150345785e-05,-1.3963781030479046,-0.1240288895190074,1.0,1.0,1.0,2.0,4.0,2.7250073045991588e-11,3.4905416417762014e-12,525.0,110.0,3.0663753615952093e-12,1.463497331670441e-11,1
1347.0,1.2508957132694938,1.0,5.0,105.0,22.0,4.139884999999999e-06,5.20290413686034e-10,2.2809875354460708e-05,-1.5081828035234746,0.0108401445994452,1.0,1.0,1.0,1.0,3.0,4.4292234318109294e-11,4.2286158197450026e-12,525.0,110.0,4.955146797009848e-12,2.364956425845609e-11,1
1348.0,0.1247495970720447,1.0,5.0,100.0,21.0,9.816633333333334e-07,4.94255809160022e-10,2.223186472520967e-05,-1.4448628600200766,-0.0468475990146576,1.0,1.0,2.0,1.0,5.0,4.6858524447160005e-11,4.495577722118006e-12,500.0,105.0,4.942558091600221e-12,2.3535990912382008e-11,1
1349.0,-0.28285503678485624,1.0,5.0,110.0,23.0,2.2204647826086966e-06,7.939695812314682e-10,2.8177465841190693e-05,-1.49822091475149,0.0440154498247361,1.0,1.0,2.0,1.0,6.0,6.205411625038348e-11,5.879760388967346e-12,550.0,115.0,7.217905283922441e-12,3.4520416575281235e-11,1
1350.0,-0.5147174543761847,1.0,5.0,100.0,21.0,-4.385314619047619e-06,2.9239187293302675e-10,1.709946996058728e-05,-1.1070601277373384,-0.2310220145712198,1.0,1.0,2.0,2.0,6.0,2.55473033165789e-11,4.328152635839684e-12,500.0,105.0,2.923918729330268e-12,1.3923422520620322e-11,1
